"","url","catalogNumber","family","subfamily","genus","specificEpithet","scientific_name","typeStatus","stateProvince","country","dateIdentified","habitat","minimumElevationInMeters","geojson.type","decimal_latitude","decimal_longitude"
"8087","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001281723","inbiocri001281723","formicidae","myrmicinae","Crematogaster","curvispinosa","crematogaster curvispinosa","","Puntarenas","","1999-07-29","","40","point","8.966666","-83.416664"
"8088","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001281803","inbiocri001281803","formicidae","myrmicinae","Crematogaster","bryophilia","crematogaster bryophilia","","Alajuela","","1999-07-29","Wet forest clearing On recently felled Licaria tree.","800","point","10.31667","-84.71667"
"8089","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001281821","inbiocri001281821","formicidae","myrmicinae","Crematogaster","snellingi","crematogaster snellingi","","Alajuela","","1999-08-06","","940","point","10.30001","-84.74724"
"8090","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282440","inbiocri001282440","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-07-28","","50","point","10.433333","-84.01667"
"8091","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282546","inbiocri001282546","formicidae","myrmicinae","Crematogaster","longispina","crematogaster longispina","","Guanacaste","","1999-07-29","","700","point","10.98333","-85.43333"
"8092","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282623","inbiocri001282623","formicidae","myrmicinae","Crematogaster","longispina","crematogaster longispina","","Guanacaste","","1999-07-29","","700","point","10.98333","-85.43333"
"8093","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282624","inbiocri001282624","formicidae","myrmicinae","Crematogaster","snellingi","crematogaster snellingi","","Guanacaste","","1999-08-06","","700","point","10.98333","-85.43333"
"8094","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282674","inbiocri001282674","formicidae","myrmicinae","Crematogaster","monteverdensis","crematogaster monteverdensis","","Guanacaste","","2002-07-15","","1500","point","10.33333","-84.83333"
"8095","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282675","inbiocri001282675","formicidae","myrmicinae","Crematogaster","monteverdensis","crematogaster monteverdensis","","Guanacaste","","2002-07-15","","1500","point","10.33333","-84.83333"
"8096","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282678","inbiocri001282678","formicidae","myrmicinae","Crematogaster","monteverdensis","crematogaster monteverdensis","","Guanacaste","","2002-07-15","","1500","point","10.33333","-84.83333"
"8097","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282680","inbiocri001282680","formicidae","myrmicinae","Crematogaster","jardinero","crematogaster jardinero","","Alajuela","","1999-08-06","","800","point","10.35","-84.66667"
"8098","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282681","inbiocri001282681","formicidae","myrmicinae","Crematogaster","jardinero","crematogaster jardinero","","Alajuela","","1999-08-06","","800","point","10.35","-84.66667"
"8099","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282713","inbiocri001282713","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Alajuela","","1999-07-28","","700","point","10.43333","-84.7"
"8100","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282738","inbiocri001282738","formicidae","myrmicinae","Crematogaster","brasiliensis","crematogaster brasiliensis","","Limon","","1999-07-28","","200","point","10.016666","-83.51667"
"8101","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282739","inbiocri001282739","formicidae","myrmicinae","Crematogaster","raptor","crematogaster raptor","","Limon","","1999-08-06","","200","point","10.016666","-83.51667"
"8102","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282807","inbiocri001282807","formicidae","myrmicinae","Crematogaster","brasiliensis","crematogaster brasiliensis","","Guanacaste","","1999-07-28","","300","point","10.85","-85.61667"
"8103","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282808","inbiocri001282808","formicidae","myrmicinae","Crematogaster","brasiliensis","crematogaster brasiliensis","","Guanacaste","","1999-07-28","","300","point","10.85","-85.61667"
"8104","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282851","inbiocri001282851","formicidae","myrmicinae","Crematogaster","brasiliensis","crematogaster brasiliensis","","Guanacaste","","1999-07-28","","600","point","10.96667","-85.5"
"8105","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282878","inbiocri001282878","formicidae","myrmicinae","Crematogaster","curvispinosa","crematogaster curvispinosa","","Guanacaste","","1999-07-29","","600","point","10.96667","-85.5"
"8106","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282898","inbiocri001282898","formicidae","myrmicinae","Crematogaster","acuta","crematogaster acuta","","San Jos","","1999-08-06","","600","point","9.28333","-83.61667"
"8107","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282899","inbiocri001282899","formicidae","myrmicinae","Crematogaster","acuta","crematogaster acuta","","San Jos","","1999-08-06","","600","point","9.28333","-83.61667"
"8108","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282937","inbiocri001282937","formicidae","myrmicinae","Crematogaster","carinata","crematogaster carinata","","Heredia","","1999-07-28","","50","point","10.433333","-84.01667"
"8109","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001282954","inbiocri001282954","formicidae","myrmicinae","Crematogaster","moelleri","crematogaster moelleri","","Puntarenas","","2002-05-17","","1400","point","10.3","-84.8"
"8110","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001283187","inbiocri001283187","formicidae","myrmicinae","Crematogaster","sotobosque","crematogaster sotobosque","","Puntarenas","","1999-07-29","","200","point","8.7","-83.55"
"8111","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001283188","inbiocri001283188","formicidae","myrmicinae","Crematogaster","tenuicula","crematogaster tenuicula","","Puntarenas","","1999-07-28","","200","point","8.7","-83.55"
"8112","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001283217","inbiocri001283217","formicidae","myrmicinae","Crematogaster","sotobosque","crematogaster sotobosque","","Puntarenas","","1999-07-29","","200","point","8.7","-83.55"
"8113","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001283274","inbiocri001283274","formicidae","myrmicinae","Crematogaster","carinata","crematogaster carinata","","Puntarenas","","1999-07-28","","0","point","8.48333","-83.6"
"8114","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001283275","inbiocri001283275","formicidae","myrmicinae","Crematogaster","carinata","crematogaster carinata","","Puntarenas","","1999-07-28","","0","point","8.48333","-83.6"
"8115","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001283279","inbiocri001283279","formicidae","myrmicinae","Crematogaster","tenuicula","crematogaster tenuicula","","Puntarenas","","1999-07-28","","0","point","8.48333","-83.6"
"8116","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001283355","inbiocri001283355","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1999-07-29","","0","point","8.48333","-83.6"
"8117","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286718","inbiocri001286718","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","pasture fallen tree","50","point","10.43333","-84.01667"
"8118","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286719","inbiocri001286719","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","pasture fallen tree","50","point","10.43333","-84.01667"
"8119","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286720","inbiocri001286720","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","pasture fallen tree","50","point","10.43333","-84.01667"
"8120","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286721","inbiocri001286721","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","pasture fallen tree","50","point","10.43333","-84.01667"
"8121","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286722","inbiocri001286722","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","pasture fallen tree","50","point","10.43333","-84.01667"
"8122","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286723","inbiocri001286723","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","pasture fallen tree","50","point","10.43333","-84.01667"
"8123","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286725","inbiocri001286725","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","pasture fallen tree","50","point","10.43333","-84.01667"
"8124","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286726","inbiocri001286726","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","pasture fallen tree","50","point","10.43333","-84.01667"
"8125","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286729","inbiocri001286729","formicidae","myrmicinae","Crematogaster","curvispinosa","crematogaster curvispinosa","","Heredia","","1999-06-30","sparsly vegetated habitat unshaded tree","50","point","10.43333","-84.01667"
"8126","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286730","inbiocri001286730","formicidae","myrmicinae","Crematogaster","curvispinosa","crematogaster curvispinosa","","Heredia","","1999-06-30","sparsly vegetated habitat unshaded tree","50","point","10.43333","-84.01667"
"8127","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286731","inbiocri001286731","formicidae","myrmicinae","Crematogaster","curvispinosa","crematogaster curvispinosa","","Heredia","","1999-06-30","sparsly vegetated habitat unshaded tree","50","point","10.43333","-84.01667"
"8128","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286733","inbiocri001286733","formicidae","myrmicinae","Crematogaster","curvispinosa","crematogaster curvispinosa","","Heredia","","1999-06-30","sparsly vegetated habitat unshaded tree","50","point","10.43333","-84.01667"
"8129","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286735","inbiocri001286735","formicidae","myrmicinae","Crematogaster","curvispinosa","crematogaster curvispinosa","","Heredia","","1999-06-30","sparsly vegetated habitat unshaded tree","50","point","10.43333","-84.01667"
"8130","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286736","inbiocri001286736","formicidae","myrmicinae","Crematogaster","curvispinosa","crematogaster curvispinosa","","Heredia","","1999-06-30","sparsly vegetated habitat unshaded tree","50","point","10.43333","-84.01667"
"8131","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286738","inbiocri001286738","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","shaded forest edge","50","point","10.43333","-84.01667"
"8132","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286739","inbiocri001286739","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","shaded forest edge","50","point","10.43333","-84.01667"
"8133","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001286740","inbiocri001286740","formicidae","myrmicinae","Crematogaster","limata","crematogaster limata","","Heredia","","1999-06-30","shaded forest edge","50","point","10.43333","-84.01667"
"8134","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001633957","inbiocri001633957","formicidae","myrmicinae","Crematogaster","abstinens","crematogaster abstinens","","Guanacaste","","2003-10-09","","300","point","11.03333","-85.53333"
"8135","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001779048","inbiocri001779048","formicidae","myrmicinae","Crematogaster","abstinens","crematogaster abstinens","","Guanacaste","","2003-10-09","","300","point","11.03333","-85.53333"
"8136","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001779049","inbiocri001779049","formicidae","myrmicinae","Crematogaster","abstinens","crematogaster abstinens","","Guanacaste","","2003-10-09","","300","point","11.03333","-85.53333"
"8137","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001779053","inbiocri001779053","formicidae","myrmicinae","Crematogaster","abstinens","crematogaster abstinens","","Guanacaste","","2003-10-09","","300","point","11.03333","-85.53333"
"8138","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri001895345","inbiocri001895345","formicidae","myrmicinae","Crematogaster","abstinens","crematogaster abstinens","","Guanacaste","","2003-12-18","","700","point","10.98333","-85.43333"
"8139","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002067632","inbiocri002067632","formicidae","myrmicinae","Crematogaster","carinata","crematogaster carinata","","Heredia","","1996-09-12","GLASNOST plot, SCH, La Selva in WItheringia asterotricha stems","50","point","10.43333","-84.01667"
"8140","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002067633","inbiocri002067633","formicidae","myrmicinae","Crematogaster","carinata","crematogaster carinata","","Heredia","","1996-09-12","GLASNOST plot, SCH, La Selva in WItheringia asterotricha stems","50","point","10.43333","-84.01667"
"8141","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002067634","inbiocri002067634","formicidae","myrmicinae","Crematogaster","carinata","crematogaster carinata","","Heredia","","1996-09-12","GLASNOST plot, SCH, La Selva in WItheringia asterotricha stems","50","point","10.43333","-84.01667"
"8142","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002067635","inbiocri002067635","formicidae","myrmicinae","Crematogaster","carinata","crematogaster carinata","","Heredia","","1996-09-12","GLASNOST plot, SCH, La Selva in WItheringia asterotricha stems","50","point","10.43333","-84.01667"
"8143","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002067636","inbiocri002067636","formicidae","myrmicinae","Crematogaster","carinata","crematogaster carinata","","Heredia","","1996-09-12","GLASNOST plot, SCH, La Selva in WItheringia asterotricha stems","50","point","10.43333","-84.01667"
"8144","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280277","inbiocri002280277","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","0","point","8.583333","-83.7"
"8145","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280278","inbiocri002280278","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","0","point","8.583333","-83.7"
"8146","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280279","inbiocri002280279","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","1100","point","10.283334","-84.816666"
"8147","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280280","inbiocri002280280","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","1100","point","10.283334","-84.816666"
"8148","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280281","inbiocri002280281","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","700","point","10.25","-84.833336"
"8149","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280282","inbiocri002280282","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","800","point","10.266666","-84.833336"
"8150","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280283","inbiocri002280283","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","700","point","10.233334","-84.85"
"8151","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280284","inbiocri002280284","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","700","point","10.233334","-84.85"
"8152","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280285","inbiocri002280285","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","500","point","10.233334","-84.85"
"8153","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280286","inbiocri002280286","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","San Jos","","1997-06-11","","600","point","10.15","-83.95"
"8154","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280287","inbiocri002280287","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","San Jos","","1997-06-11","","600","point","10.15","-83.95"
"8155","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280288","inbiocri002280288","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Lim n","","1997-06-11","","0","point","10.53333","-83.51667"
"8156","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280289","inbiocri002280289","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","300","point","10.86667","-85.6"
"8157","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280290","inbiocri002280290","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","10","point","10.8","-85.68333"
"8158","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280291","inbiocri002280291","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","10","point","10.8","-85.68333"
"8159","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280292","inbiocri002280292","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","10","point","10.8","-85.68333"
"8160","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280293","inbiocri002280293","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","10","point","10.8","-85.68333"
"8161","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280294","inbiocri002280294","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","10","point","10.8","-85.68333"
"8162","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280295","inbiocri002280295","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","10","point","10.8","-85.68333"
"8163","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280296","inbiocri002280296","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","10","point","10.8","-85.68333"
"8164","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280297","inbiocri002280297","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","300","point","10.86667","-85.6"
"8165","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280298","inbiocri002280298","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Heredia","","1997-06-11","","50","point","10.433333","-84.01667"
"8166","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280299","inbiocri002280299","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Guanacaste","","1997-06-11","","140","point","10.63333","-85.43333"
"8167","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280300","inbiocri002280300","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","0","point","9.516666","-84.45"
"8168","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280301","inbiocri002280301","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","0","point","9.516666","-84.45"
"8169","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280302","inbiocri002280302","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","0","point","9.516666","-84.45"
"8170","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280303","inbiocri002280303","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","30","point","9.78333","-84.6"
"8171","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280304","inbiocri002280304","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","1240","point","8.916667","-82.86667"
"8172","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280305","inbiocri002280305","formicidae","myrmicinae","Crematogaster","crinosa","crematogaster crinosa","","Puntarenas","","1997-06-11","","1240","point","8.916667","-82.86667"
"8173","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280306","inbiocri002280306","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8174","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280307","inbiocri002280307","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8175","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280308","inbiocri002280308","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8176","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280309","inbiocri002280309","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8177","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280310","inbiocri002280310","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8178","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280311","inbiocri002280311","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8179","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280312","inbiocri002280312","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8180","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280313","inbiocri002280313","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","0","point","8.48333","-83.6"
"8181","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280314","inbiocri002280314","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","120","point","10.166667","-84.916664"
"8182","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280315","inbiocri002280315","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","120","point","10.166667","-84.916664"
"8183","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280316","inbiocri002280316","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","120","point","10.166667","-84.916664"
"8184","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280317","inbiocri002280317","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","120","point","10.166667","-84.916664"
"8185","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280318","inbiocri002280318","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","120","point","10.166667","-84.916664"
"8186","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280319","inbiocri002280319","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.916664"
"8187","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280320","inbiocri002280320","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.916664"
"8188","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280321","inbiocri002280321","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.916664"
"8189","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280322","inbiocri002280322","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.916664"
"8190","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280323","inbiocri002280323","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.916664"
"8191","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280324","inbiocri002280324","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.916664"
"8192","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280325","inbiocri002280325","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.916664"
"8193","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280326","inbiocri002280326","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
"8194","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280327","inbiocri002280327","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
"8195","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280328","inbiocri002280328","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
"8196","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280329","inbiocri002280329","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
"8197","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280330","inbiocri002280330","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
"8198","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280331","inbiocri002280331","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
"8199","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:inbiocri002280332","inbiocri002280332","formicidae","myrmicinae","Crematogaster","torosa","crematogaster torosa","","Puntarenas","","1997-06-11","","200","point","10.166667","-84.86667"
